_id,name,sku,description,price,discount_price,category,gender,stock,featured,trending,season,sizes,colors,material,tags,release_date,weight,images,created_at,updated_at,sales_volume,sales_date
81454ab92cee479c885ed1a5,Not Jacket,SKU12113,This is the description for Not Jacket.,58.25,37.79,Shoes,Male,99,True,False,Winter,L,"Blue,White,Green,Black,Red",Cotton,"new,casual",2022-08-05,1.6,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2022-07-29,2022-08-19,403,2024-04-26
a856942bb51b41ad96223c45,Capital Sneakers,SKU12114,This is the description for Capital Sneakers.,77.75,,Accessories,Male,6,False,False,Winter,"M,XL,S","Green,Blue,Red,White",Polyester,"sale,formal",2023-07-17,0.47,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-07-11,2023-08-02,106,2024-10-11
1b5005c443534e1b9635fd69,World Sneakers,SKU12115,This is the description for World Sneakers.,198.22,159.7,Accessories,Unisex,76,False,False,Winter,"M,S,L","Red,Green,Blue",Cotton,"sale,new,formal",2023-08-19,0.19,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-08-12,2023-08-27,477,2025-01-24
3e2547ca1b3d4bc697feb8b3,Brother Shirt,SKU12116,This is the description for Brother Shirt.,68.35,36.04,Shoes,Female,36,False,True,Spring,"L,M","Red,Green,Black,Blue",Cotton,"casual,new",2023-06-16,0.35,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2023-06-08,2023-06-19,5,2023-06-16
c4705a1ac63d440e8fe5a226,Eye Jacket,SKU12117,This is the description for Eye Jacket.,184.88,,Shoes,Female,66,False,True,Spring,"S,M,XL,L","Black,Green,Red,Blue,White",Wool,formal,2022-09-11,1.09,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2022-09-10,2022-10-06,431,2024-03-19
2f3f84c663534777ac93ca6e,Seek Pants,SKU12118,This is the description for Seek Pants.,146.56,112.94,Shirts,Female,29,False,False,Winter,S,"Black,Blue,Green",Polyester,"bestseller,new",2023-09-26,1.01,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2023-09-22,2023-10-11,296,2024-07-31
3ca0f3a6602e4a0683cdefe4,Modern Sneakers,SKU12119,This is the description for Modern Sneakers.,261.37,,Pants,Female,1,True,False,Autumn,"XL,M,S","Red,White",Wool,"formal,bestseller,casual",2023-02-09,0.66,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-02-05,2023-03-02,429,2024-05-07
0e8028d5608043f6aa3b431d,Tell Sneakers,SKU12120,This is the description for Tell Sneakers.,195.11,129.06,Accessories,Male,16,True,True,Spring,XL,"Red,Green",Leather,"formal,sale",2022-12-04,0.92,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-11-25,2022-12-02,157,2023-01-17
34fc80188c044c97bcb83bb7,Likely Jacket,SKU12121,This is the description for Likely Jacket.,16.81,12.06,Pants,Male,73,False,False,Spring,S,"Green,Blue,Black,White",Polyester,new,2022-04-30,0.45,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2022-04-15,2022-05-01,225,2022-06-24
2b8940096c15477592c31ed6,Opportunity Pants,SKU12122,This is the description for Opportunity Pants.,184.4,,Shirts,Female,73,True,False,Winter,"XL,L,M,S","Blue,Black,White",Leather,sale,2023-12-12,0.15,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2023-12-06,2023-12-22,292,2024-08-09
6bb7453d6f0b45afb3202b39,As Jacket,SKU12123,This is the description for As Jacket.,189.09,102.53,Accessories,Unisex,42,True,True,Winter,"XL,M","White,Green,Blue,Red",Polyester,"sale,bestseller,formal",2022-12-18,0.98,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-12-02,2022-12-26,369,2024-07-04
d5a5c70978e646ebbf89c707,Generation Shirt,SKU12124,This is the description for Generation Shirt.,292.92,251.11,Pants,Male,88,True,True,Winter,"XL,M",Black,Wool,"formal,sale",2022-05-03,0.66,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2022-04-15,2022-05-07,197,2022-10-10
7cb1e38a06ea41f78db18873,Must Shirt,SKU12125,This is the description for Must Shirt.,13.89,7.51,Shirts,Male,66,False,True,Winter,XL,"Blue,Green,Red,Black",Cotton,"formal,sale,new",2024-06-27,0.76,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2024-06-13,2024-06-15,40,2024-11-13
3673ab9d9e434e23a7641475,Good Pants,SKU12126,This is the description for Good Pants.,49.71,,Pants,Unisex,30,False,True,Spring,"L,S,XL","Green,Black,White",Cotton,"casual,sale",2024-11-29,1.74,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2024-11-05,2024-11-24,415,2024-12-25
a9373109c50b4a9a9a77ce8f,Serious Bag,SKU12127,This is the description for Serious Bag.,26.23,21.97,Shoes,Male,54,False,True,Spring,"S,XL",Red,Leather,"bestseller,formal,sale",2022-01-31,1.78,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2022-01-18,2022-02-03,47,2022-05-07
4f4aa8e585a24bac9e45a3c1,Relate Shirt,SKU12128,This is the description for Relate Shirt.,39.82,,Pants,Female,73,True,True,Spring,"XL,M,L,S","White,Black,Green",Cotton,"formal,bestseller,new",2023-11-25,0.23,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-11-12,2023-11-22,256,2024-10-13
42403bda16b244b2b08ab34f,Gas Jacket,SKU12129,This is the description for Gas Jacket.,26.98,17.06,Shoes,Male,33,False,False,Spring,"M,S,XL","Red,Blue,Green",Leather,"casual,bestseller,formal",2022-07-02,0.73,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2022-06-10,2022-06-15,371,2023-08-09
c30c5b69e2bf449388c86e1d,Site Sneakers,SKU12130,This is the description for Site Sneakers.,242.36,187.98,Pants,Male,45,False,False,Summer,"L,S",Green,Wool,"formal,sale",2023-07-08,0.41,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-07-04,2023-07-19,21,2023-11-15
e0cb3bd67549444d9341a929,Join Bag,SKU12131,This is the description for Join Bag.,88.4,64.76,Shirts,Female,7,False,False,Autumn,"L,M,XL,S","Green,Blue",Wool,"formal,bestseller,casual",2023-03-28,1.08,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2023-03-17,2023-04-04,191,2024-01-22
e551a5acaf5b468fa77ac67a,Education Sneakers,SKU12132,This is the description for Education Sneakers.,275.14,223.63,Shoes,Unisex,75,False,False,Autumn,"L,M,XL","Green,Black,Blue,White,Red",Polyester,bestseller,2023-08-02,1.83,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2023-07-15,2023-08-13,180,2024-07-25
3bf2c6aab5214b8e8cc8b8b0,Produce Shirt,SKU12133,This is the description for Produce Shirt.,90.36,,Shirts,Male,69,False,True,Summer,"XL,S,M","Red,Blue",Wool,"formal,casual",2024-04-28,1.63,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2024-04-10,2024-04-24,44,2024-12-27
7f84992454304b3ebacb1827,Million Shirt,SKU12134,This is the description for Million Shirt.,26.1,17.01,Pants,Unisex,53,False,False,Winter,"L,XL,S,M","Black,Blue,White",Cotton,casual,2023-03-04,1.05,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-02-14,2023-03-16,327,2024-05-21
41da5cb2f0e64a0d964be939,Month Bag,SKU12135,This is the description for Month Bag.,262.89,,Shoes,Female,38,True,False,Winter,"XL,L,S,M","White,Red",Leather,"casual,formal,new",2023-01-20,1.03,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2023-01-06,2023-01-19,59,2024-02-18
a516cdafc33f43fcabb8c230,Region Pants,SKU12136,This is the description for Region Pants.,292.39,,Shoes,Female,18,False,False,Autumn,"M,L,S,XL","Green,Red,Blue,White,Black",Wool,sale,2023-06-16,0.76,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2023-05-27,2023-06-22,212,2023-10-22
f53841b6c1d5481e8b444601,Party Shirt,SKU12137,This is the description for Party Shirt.,140.16,118.54,Accessories,Unisex,12,False,False,Spring,"XL,L,S,M","Blue,Red,White,Green",Wool,"formal,bestseller,new",2023-11-15,1.41,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-11-09,2023-11-10,348,2023-12-01
26373a8b983344a4b6663acf,Walk Jacket,SKU12138,This is the description for Walk Jacket.,173.09,100.28,Pants,Female,93,False,True,Winter,"M,S,XL,L","Green,Blue,Black,Red,White",Cotton,"casual,sale",2024-06-05,1.48,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2024-05-21,2024-06-04,269,2024-10-07
af4388e18b0f4439a23b4f38,Go Bag,SKU12139,This is the description for Go Bag.,69.23,52.49,Shoes,Male,46,False,True,Spring,"XL,L,S,M","Green,Black,Blue,Red,White",Wool,"bestseller,sale,casual",2022-11-29,0.98,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2022-11-20,2022-12-07,175,2023-03-02
0096d11caaf243239388ea38,North Bag,SKU12140,This is the description for North Bag.,72.03,50.94,Accessories,Unisex,59,False,True,Spring,"M,S","Red,Green",Wool,formal,2022-06-23,0.21,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-06-23,2022-07-09,264,2024-04-28
d246794700a14014bf2640bd,Board Jacket,SKU12141,This is the description for Board Jacket.,138.48,106.68,Pants,Female,20,True,True,Winter,"L,S,XL","Black,Red,White,Blue",Cotton,formal,2024-05-28,0.5,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2024-04-30,2024-05-25,390,2024-12-26
5d70192a087042e990dd5544,Later Jacket,SKU12142,This is the description for Later Jacket.,234.09,162.28,Accessories,Unisex,99,True,False,Autumn,"M,XL,L,S","Black,Blue,White,Red,Green",Leather,sale,2023-09-13,0.84,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-08-20,2023-09-16,159,2024-04-25
15cbd2a43d584d7ea5e67683,From Shirt,SKU12143,This is the description for From Shirt.,137.2,,Pants,Unisex,8,False,True,Autumn,L,Red,Cotton,"new,bestseller",2023-07-24,0.91,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-07-09,2023-07-11,10,2024-03-26
9629eff67b1f425194b88ae4,Kind Sneakers,SKU12144,This is the description for Kind Sneakers.,167.11,,Shirts,Female,70,True,True,Winter,"L,XL,M",Blue,Wool,new,2022-02-23,1.55,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2022-02-17,2022-03-11,136,2022-03-10
79fab3b4ebc54618a4bcaa00,Notice Sneakers,SKU12145,This is the description for Notice Sneakers.,151.81,,Shirts,Male,70,False,False,Winter,S,White,Cotton,"formal,bestseller,sale",2023-07-09,0.98,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2023-06-21,2023-07-13,62,2025-02-10
cfb093efb67c43ea9fb2e105,Really Pants,SKU12146,This is the description for Really Pants.,213.36,126.94,Accessories,Female,12,True,False,Summer,"M,XL,S",White,Leather,"bestseller,formal,casual",2022-06-10,1.97,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-05-27,2022-05-31,381,2022-06-29
5350051c41f242aa84b444ed,At Jacket,SKU12147,This is the description for At Jacket.,132.13,107.12,Pants,Unisex,36,True,True,Winter,"M,XL,S","Black,Green",Wool,new,2022-07-06,0.63,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2022-06-22,2022-07-17,194,2025-01-27
86670e4eebbe43979d16f787,Party Shirt,SKU12148,This is the description for Party Shirt.,148.01,77.32,Shirts,Unisex,47,False,False,Autumn,XL,"Red,Blue,White,Black",Polyester,"bestseller,casual",2022-01-31,0.16,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2022-01-17,2022-01-25,53,2024-11-15
0d70c39789ac46c7bc4dc2f8,Admit Bag,SKU12149,This is the description for Admit Bag.,48.01,,Accessories,Male,75,False,True,Summer,"M,XL,L","White,Green,Blue,Black",Leather,"formal,sale,casual",2023-10-28,1.69,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-10-13,2023-10-22,438,2025-01-05
e4853c48105a41809ca40111,Cut Sneakers,SKU12150,This is the description for Cut Sneakers.,270.64,225.33,Shoes,Female,58,False,True,Autumn,"M,L,XL","White,Black,Red",Polyester,"new,formal,bestseller",2024-05-01,1.28,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2024-04-26,2024-05-24,147,2024-08-05
4bb50bb9f58a4bd983162193,Player Pants,SKU12151,This is the description for Player Pants.,48.59,,Accessories,Unisex,83,True,False,Autumn,L,"Blue,Black,White,Red",Cotton,"casual,formal,bestseller",2023-08-26,1.34,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-08-21,2023-08-29,347,2023-12-22
db52497d4d134eb88adf216e,Writer Bag,SKU12152,This is the description for Writer Bag.,143.45,109.33,Shoes,Unisex,10,False,False,Summer,"S,M","Green,White,Red,Blue",Wool,new,2023-07-28,1.29,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2023-07-14,2023-08-04,496,2024-06-03
cc59c50062c14917aae20385,As Sneakers,SKU12153,This is the description for As Sneakers.,121.6,65.99,Accessories,Female,22,False,True,Winter,XL,"Green,Blue,White,Red,Black",Leather,"bestseller,casual,new",2023-10-14,1.42,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-10-03,2023-11-02,35,2024-03-25
3db5caf474cb451aa35e16c1,Throughout Sneakers,SKU12154,This is the description for Throughout Sneakers.,202.83,155.06,Shirts,Unisex,21,True,True,Summer,"S,M,L","Red,Green,White,Black",Wool,"formal,casual",2023-09-16,0.3,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2023-08-25,2023-09-12,168,2024-02-05
c1785735e35f47788cc58875,Whether Bag,SKU12155,This is the description for Whether Bag.,40.75,28.28,Accessories,Male,21,True,True,Winter,"S,L,M","Black,Red",Wool,"sale,new",2023-11-12,0.45,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-10-14,2023-10-23,261,2025-02-08
6bc7b09baf75442ea73e2abb,Perhaps Sneakers,SKU12156,This is the description for Perhaps Sneakers.,185.05,,Accessories,Female,53,True,False,Autumn,"M,S,XL,L",Red,Leather,sale,2022-02-10,1.5,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-01-30,2022-02-22,262,2023-10-12
5c99daa79b6a45e19d37334f,That Pants,SKU12157,This is the description for That Pants.,191.8,163.44,Shoes,Unisex,81,True,True,Summer,"M,S","Green,Black,Red,Blue",Cotton,"casual,new,bestseller",2024-02-29,0.45,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2024-02-21,2024-02-28,476,2024-04-07
f902d358065f40acb86e824c,Machine Jacket,SKU12158,This is the description for Machine Jacket.,293.66,220.8,Shirts,Unisex,20,True,False,Summer,"S,L","Black,Green,Blue",Wool,formal,2023-07-05,0.97,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2023-06-28,2023-06-30,5,2024-04-09
9fb99f00c9de479ab396fed7,Leader Shirt,SKU12159,This is the description for Leader Shirt.,86.25,,Pants,Unisex,68,True,True,Spring,"L,M","Red,White,Green,Blue",Wool,"new,bestseller",2023-05-24,0.49,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-05-22,2023-05-30,66,2024-02-16
285e7452417f4bae9b31e6e9,Hit Sneakers,SKU12160,This is the description for Hit Sneakers.,112.08,60.7,Shoes,Male,7,True,False,Summer,L,"Black,White",Cotton,"casual,new",2024-09-11,0.67,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2024-09-11,2024-09-20,205,2024-11-30
f4d46535a6084764ad339f6d,Sister Pants,SKU12161,This is the description for Sister Pants.,275.69,155.79,Shoes,Unisex,26,False,False,Summer,"XL,L","White,Black,Blue",Cotton,bestseller,2023-06-05,1.31,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2023-05-14,2023-06-03,370,2024-09-17
8f1ec0b7194b4e3cb71ea2d5,Court Shirt,SKU12162,This is the description for Court Shirt.,190.54,122.39,Pants,Unisex,79,False,False,Autumn,"S,M,XL",Blue,Polyester,"casual,formal,new",2023-08-25,1.65,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-07-29,2023-08-06,155,2025-03-19
b80be79ffb264bb6819e80e9,Speech Pants,SKU12163,This is the description for Speech Pants.,187.97,151.54,Shirts,Female,15,True,True,Autumn,"XL,M,S,L","Green,Black,White,Red,Blue",Cotton,sale,2022-04-26,0.55,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2022-04-01,2022-04-19,455,2023-12-14
a9b4a7fdaeea4902ba88829b,Range Bag,SKU12164,This is the description for Range Bag.,282.53,229.57,Shirts,Female,91,False,True,Summer,"L,M","Green,White",Wool,"bestseller,formal",2023-05-16,0.43,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2023-05-13,2023-06-08,351,2023-11-03
f666073feb5a4c6b9becc385,Herself Shirt,SKU12165,This is the description for Herself Shirt.,39.04,34.9,Shoes,Unisex,13,True,True,Spring,"L,XL,S","Red,Green,White,Blue",Leather,"bestseller,casual",2023-01-13,1.42,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2023-01-11,2023-01-15,165,2025-02-07
d3f42c938dec45e283c2609a,Pick Pants,SKU12166,This is the description for Pick Pants.,274.2,,Pants,Female,45,True,True,Winter,"S,M,XL,L",Red,Leather,"bestseller,sale",2024-01-14,0.87,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-12-21,2023-12-23,136,2025-01-16
b58e7acadb884030b9a65e66,Part Shirt,SKU12167,This is the description for Part Shirt.,73.1,65.74,Accessories,Unisex,52,True,True,Autumn,"XL,S,M","Red,Green",Wool,new,2022-05-18,0.62,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-05-01,2022-05-16,135,2025-01-04
3ab3dcbd45f84c60a4a87801,Determine Sneakers,SKU12168,This is the description for Determine Sneakers.,115.49,75.15,Shirts,Unisex,6,False,False,Spring,"M,L","Green,Blue,White,Black,Red",Wool,casual,2023-11-26,1.99,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2023-11-12,2023-12-08,452,2023-12-29
ee379442ae47445eb7a3da7c,That Bag,SKU12169,This is the description for That Bag.,117.16,84.43,Accessories,Male,3,False,False,Spring,M,Black,Leather,formal,2023-02-23,0.3,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-02-13,2023-03-13,424,2023-06-26
daaab45026f64c0399d30308,Base Jacket,SKU12170,This is the description for Base Jacket.,143.31,101.56,Shoes,Female,69,True,True,Spring,"XL,M,L",Blue,Wool,"formal,casual,sale",2023-10-25,1.4,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2023-10-21,2023-11-07,188,2025-02-25
b8b86c8f5d794ba5aeb89588,American Pants,SKU12171,This is the description for American Pants.,108.19,,Shirts,Male,24,False,True,Winter,"L,XL",Blue,Polyester,formal,2023-04-09,1.9,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2023-03-19,2023-04-03,81,2024-10-24
3898a24315a548b7a4b33ae0,Arm Sneakers,SKU12172,This is the description for Arm Sneakers.,138.01,81.5,Shirts,Unisex,62,False,True,Winter,M,"Red,Green,White",Leather,"sale,bestseller,casual",2022-01-13,1.57,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2021-12-25,2022-01-08,421,2022-11-23
d996a544b012495886fc6454,Movement Sneakers,SKU12173,This is the description for Movement Sneakers.,99.07,81.12,Shirts,Female,93,True,False,Summer,"XL,S,M","Green,Blue,Red",Polyester,"new,casual",2023-11-27,1.3,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2023-11-18,2023-12-11,389,2024-09-19
5f94253645e44ab7ab8ae0da,Weight Bag,SKU12174,This is the description for Weight Bag.,190.13,96.18,Shirts,Unisex,47,True,True,Summer,S,"White,Red,Blue,Green,Black",Polyester,"bestseller,formal",2023-05-04,1.31,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2023-04-07,2023-05-04,130,2023-08-14
e48497ea98b3438e86d3799a,Response Pants,SKU12175,This is the description for Response Pants.,173.14,107.29,Accessories,Male,52,True,False,Summer,"M,L,XL,S","Red,Green,White",Cotton,"bestseller,new",2024-11-09,0.42,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2024-11-06,2024-12-02,492,2025-03-30
f525a1120b7046dd99ebf537,Institution Bag,SKU12176,This is the description for Institution Bag.,134.15,117.4,Pants,Male,50,True,False,Autumn,"L,XL","Green,White,Black",Polyester,"sale,casual,bestseller",2023-11-10,1.66,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-10-25,2023-11-19,8,2025-01-28
f57c38b347cb435ca0a950dd,Painting Shirt,SKU12177,This is the description for Painting Shirt.,26.93,19.42,Pants,Male,16,False,False,Autumn,M,"Blue,Red,Black,White",Polyester,"formal,sale",2023-02-18,0.94,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-01-21,2023-01-26,348,2024-11-29
ebcbdb05ef064c3fad2dc732,Opportunity Pants,SKU12178,This is the description for Opportunity Pants.,73.57,41.47,Accessories,Male,33,False,True,Autumn,"XL,M","Blue,Black,Green,White",Wool,casual,2022-03-15,0.5,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-03-08,2022-03-16,369,2023-05-25
de2ccf680ede4b6fa8f4364a,Purpose Pants,SKU12179,This is the description for Purpose Pants.,74.47,53.17,Shirts,Male,13,True,False,Spring,"XL,S,M,L","White,Blue,Red,Black,Green",Wool,"formal,sale",2023-08-28,1.55,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2023-08-12,2023-09-05,230,2023-11-12
3707cbf75d5c4e0ab6720010,Skin Bag,SKU12180,This is the description for Skin Bag.,224.0,119.77,Pants,Female,18,False,True,Winter,"L,S","Red,Blue,Black",Polyester,casual,2023-12-21,1.1,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-12-16,2023-12-18,177,2024-08-25
0474cadbca654504a667ee96,Test Pants,SKU12181,This is the description for Test Pants.,151.31,,Pants,Female,81,True,True,Winter,"M,XL,S","White,Black,Red,Blue",Wool,sale,2023-09-27,0.26,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-09-22,2023-09-27,337,2024-02-08
01915a8d80a44441ad5303f9,Who Jacket,SKU12182,This is the description for Who Jacket.,49.7,,Shirts,Female,4,True,False,Summer,"S,L,XL,M","Green,Black,Red",Leather,"casual,formal,new",2023-03-05,0.75,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2023-02-19,2023-02-20,206,2023-05-05
165a319d290948e0b7e23764,Congress Bag,SKU12183,This is the description for Congress Bag.,143.29,,Accessories,Female,100,True,False,Spring,"L,M,S","Red,Blue,White,Black,Green",Polyester,new,2023-05-15,1.88,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-05-14,2023-06-10,68,2023-08-13
2eae906f6d6244ec95733e8e,Environment Bag,SKU12184,This is the description for Environment Bag.,12.9,,Shirts,Male,21,True,True,Summer,"XL,S,L","Green,Black,Red,Blue",Cotton,"sale,formal,new",2022-02-22,0.71,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2022-02-02,2022-02-27,445,2024-02-11
408edcf6fa254289ad707ade,Can Bag,SKU12185,This is the description for Can Bag.,62.81,41.27,Shirts,Male,40,False,False,Winter,L,Blue,Cotton,"sale,formal,casual",2024-01-04,1.07,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2023-12-17,2023-12-30,18,2025-03-07
9f391050b9404790b20fe22b,History Bag,SKU12186,This is the description for History Bag.,104.9,75.31,Shirts,Male,57,True,False,Winter,"M,S,L",Black,Leather,"bestseller,new",2022-12-30,0.74,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2022-12-20,2023-01-04,10,2024-02-02
3691ac711881402dad1678d6,Risk Sneakers,SKU12187,This is the description for Risk Sneakers.,53.0,36.56,Shirts,Female,21,False,True,Spring,"M,L","Black,Red",Cotton,"bestseller,new,formal",2024-08-08,1.01,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2024-07-14,2024-08-06,327,2024-12-16
23f6cd3aafbb41cda1e98b44,Security Shirt,SKU12188,This is the description for Security Shirt.,110.15,68.31,Shirts,Female,10,True,True,Spring,L,"Black,Red,Green,Blue,White",Wool,"new,sale,formal",2022-12-06,1.87,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2022-11-29,2022-12-13,391,2023-03-17
d37a5c36503d40ae8bb819c4,Investment Pants,SKU12189,This is the description for Investment Pants.,229.89,147.18,Accessories,Female,57,False,False,Summer,"S,M,XL","Blue,Black,White",Wool,new,2022-06-04,1.88,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-05-08,2022-05-21,382,2023-09-28
c3b3e99df6fc41148b3fb4b0,Single Bag,SKU12190,This is the description for Single Bag.,259.17,,Shoes,Female,91,True,False,Winter,L,"White,Red",Polyester,"new,formal,casual",2022-03-19,1.09,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2022-03-09,2022-04-06,11,2022-10-24
e7f9c0862a4544649e7d36cf,Ok Bag,SKU12191,This is the description for Ok Bag.,185.03,115.89,Shirts,Female,80,True,False,Autumn,"S,XL,L,M","White,Red",Wool,casual,2024-04-02,1.24,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2024-03-20,2024-04-14,279,2025-03-07
62b31aece0b44c2389aba24c,Condition Shirt,SKU12192,This is the description for Condition Shirt.,266.46,,Accessories,Unisex,93,False,True,Autumn,"M,XL,L",Blue,Leather,"formal,new,casual",2023-10-25,0.74,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-09-27,2023-10-01,202,2023-10-30
88c74b5e05474c6f939aac31,Material Pants,SKU12193,This is the description for Material Pants.,181.62,,Shirts,Female,49,False,False,Winter,"XL,M,S,L","Blue,Black",Cotton,"formal,sale,new",2024-06-17,0.25,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2024-05-23,2024-05-28,261,2024-09-09
66add7cb7cf84282b02ffc34,Truth Pants,SKU12194,This is the description for Truth Pants.,187.17,95.01,Accessories,Female,33,False,False,Autumn,"L,XL,M","Black,Red,White,Green,Blue",Wool,"bestseller,formal",2023-12-31,0.7,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-12-15,2024-01-10,307,2024-05-23
1ef82eaed7e044109dc99785,Bring Bag,SKU12195,This is the description for Bring Bag.,122.23,64.48,Accessories,Male,62,True,True,Spring,"L,M,XL","Black,Blue",Cotton,"sale,bestseller,casual",2024-04-17,1.78,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2024-04-03,2024-04-06,379,2024-07-13
9aab75a3e3584d418157e663,Wonder Bag,SKU12196,This is the description for Wonder Bag.,23.27,15.64,Shoes,Male,100,True,True,Autumn,"XL,M,S,L","Blue,Black,White,Red",Cotton,formal,2024-11-11,0.97,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2024-11-02,2024-11-22,345,2025-03-20
c083f9419aae4aec973af8ae,Can Shirt,SKU12197,This is the description for Can Shirt.,177.82,157.02,Pants,Male,30,False,False,Autumn,"XL,L,M","Green,Black,White,Red,Blue",Cotton,formal,2023-04-03,1.46,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-04-03,2023-04-12,156,2024-11-08
6374f8c9f3144474967ba842,Day Jacket,SKU12198,This is the description for Day Jacket.,111.74,86.47,Accessories,Female,12,False,False,Summer,"M,L","Black,Green,Red,White,Blue",Cotton,"sale,casual,formal",2024-02-04,0.73,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2024-01-12,2024-01-21,494,2024-02-24
